hd,jcd,rno,lane,regno,st_pred_sec,st_rel_sec,st_rank_in_race,dash_advantage,wall_weak_flag,proba_nige,proba_sashi,proba_makuri,proba_makuri_sashi,proba_win,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240301,09,6,3,4813,0.1676494180114135,0.04733305426722666,3,-0.05542207028394383,0,0.0,0.030178190037590105,0.8756310700936702,0.09418811602435104,0.020713963451373617,4.0,1.0,0,46.67,0,4813,0,1.0,11.809999999999999,143165590.247,0.2,143165580.21466666,2.0,10.032333333333332,NIGE,29.82,宮内 直哉,0.0,0.08,24.44,45.61,6.0,0.0,3,6.8,36.3,5
20240301,09,6,4,4181,0.19317877644707457,0.07286241270288772,5,-0.05542207028394383,0,0.0,0.11976796412563306,0.5501729163009627,0.3300531081037955,0.027501986452048745,4.0,2.0,0,40.35,0,4181,0,0.0,14.703,143165590.247,0.19,143165580.21466666,2.0,10.032333333333332,NIGE,38.89,花本 夏樹,0.0,0.07,19.3,56.94,6.3,1.0,2,6.75,31.9,2
20240301,09,6,5,4261,0.1690728914946171,0.048756527750430254,4,-0.05542207028394383,0,0.0,0.1729057759135536,0.15915022613284374,0.667935407249098,0.038733319060592734,4.0,0.0,0,31.75,0,4261,0,0.0,429496744.746,143165590.247,0.15,143165580.21466666,2.0,10.032333333333332,NIGE,37.68,岡 祐臣,0.0,0.26,22.22,56.52,15.6,5.0,6,6.61,46.8,1
20240301,09,6,6,4723,0.218899635677312,0.09858327193312515,6,-0.05542207028394383,0,0.0,0.07990531462873952,0.8087969035450858,0.11129415068814368,0.0059104954795146415,4.0,0.0,0,44.44,0,4723,0,1.0,11.292,143165590.247,0.19,143165580.21466666,2.0,10.032333333333332,NIGE,26.98,寺島 吉彦,0.0,0.12,34.92,49.21,2.7,0.0,5,6.76,29.7,3
20240301,09,7,1,4568,0.13665287691963868,0.02946340212459321,3,-0.04996641660179153,0,0.9999978408087181,0.0,0.0,0.0,0.24722390437637978,4.0,0.0,0,45.76,0,4568,0,0.0,11.346,14.730666666666666,0.13,-143165577.46899998,2.0,143165592.19966665,NIGE,28.0,廣瀬 真也,0.0,0.16,25.42,48.0,42.4,0.0,5,6.67,84.8,1
20240301,09,7,2,4461,0.12493220595725678,0.01774273116221131,2,-0.04996641660179153,0,0.0,0.6708715893558981,0.11461906977362714,0.21450341688382854,0.10945449942975483,4.0,3.0,0,43.9,0,4461,0,0.0,429496745.655,14.730666666666666,0.19,-143165577.46899998,2.0,143165592.19966665,NIGE,44.93,安田 吉宏,0.0,0.25,31.71,57.97,10.3,0.0,6,6.76,65.5,6
20240301,09,7,3,4645,0.10718947479504547,0.0,1,-0.04996641660179153,0,0.0,0.6629230304009553,0.14554059801798674,0.1915322305626607,0.15070376820995068,4.0,1.0,0,45.21,0,4645,0,1.0,19.598,14.730666666666666,0.14,-143165577.46899998,2.0,143165592.19966665,NIGE,52.08,上村 純一,0.0,0.11,31.51,56.25,11.3,3.0,3,6.71,63.6,3
20240301,09,7,4,4895,0.16082164245803024,0.05363216766298477,5,-0.04996641660179153,0,0.0,0.505748942251601,0.20848811312723325,0.2857572754222344,0.028374910524784816,4.0,0.0,0,46.94,0,4895,0,0.0,10.939,14.730666666666666,0.15,-143165577.46899998,2.0,143165592.19966665,NIGE,28.13,門間 雄大,0.0,0.13,26.53,46.88,0.0,0.0,4,6.73,41.3,5
20240301,09,7,5,4043,0.16008668002235965,0.052897205227314184,4,-0.04996641660179153,0,0.0,0.467406717084412,0.3065441349996009,0.2260435592764553,0.04386906136869384,4.0,0.0,0,34.29,0,4043,0,0.0,16.224,14.730666666666666,0.17,-143165577.46899998,2.0,143165592.19966665,NIGE,40.0,桐本 康臣,0.0,0.07,22.86,61.54,4.7,2.0,2,6.69,54.7,2
20240301,09,7,6,5070,0.19776548499692562,0.09057601020188015,6,-0.04996641660179153,0,0.0,0.7304600122236268,0.09022285428498723,0.17931363629798658,0.0028107551169093037,4.0,0.0,0,57.41,0,5070,0,1.0,17.029,14.730666666666666,0.2,-143165577.46899998,2.0,143165592.19966665,NIGE,45.61,中島 航,0.0,0.0002,46.3,61.4,5.5,0.0,1,6.72,16.6,4
20240301,09,8,1,4431,0.18952437667512645,0.07302980255268379,6,0.042625050095497746,1,0.9999970908606962,0.0,0.0,0.0,0.03191587906807683,4.0,0.0,0,43.18,0,4431,0,0.0,13.392999999999999,14.43,0.13,1.8330000000000002,2.0,12.597,SASHI,31.67,石塚 裕介,1.0,,31.82,56.67,38.4,0.0,1,,80.7,1
20240301,09,8,2,4888,0.1862852025038763,0.06979062838143366,5,0.042625050095497746,0,0.0,0.2704483765417227,0.5530846117480122,0.1764627952573186,0.0449722453031418,4.0,4.0,0,44.74,0,4888,0,4.0,11.185,14.43,0.17,1.8330000000000002,2.0,12.597,SASHI,24.53,金児 隆太,0.0,,28.95,41.51,20.0,0.0,1,,60.0,1
20240301,09,8,3,4077,0.15840506095758725,0.04191048683514459,4,0.042625050095497746,0,0.0,0.1955795110712088,0.37859510990329576,0.42582160173017325,0.03919021763664364,4.0,0.0,0,56.0,0,4077,0,3.0,13.213,14.43,0.16,1.8330000000000002,2.0,12.597,SASHI,33.85,品田 直樹,0.0,,40.0,41.54,10.8,2.0,1,,54.3,1
20240301,09,8,4,4759,0.1524517062092661,0.03595713208682344,3,0.042625050095497746,0,0.0,0.26302566753211576,0.40774341510337325,0.32922717756939607,0.06615675123301006,4.0,5.0,0,59.68,0,4759,,0.0,16.569999999999997,14.43,0.19,1.8330000000000002,2.0,12.597,SASHI,41.54,今泉 友吾,0.0,,38.71,52.31,12.2,1.0,1,,65.3,1
20240301,09,8,5,4618,0.1373932095183881,0.020898635395945442,2,0.042625050095497746,0,0.0,0.1890561468483572,0.40122878510690363,0.4097113319797255,0.049882933459539404,4.0,0.0,0,50.0,0,4618,0,0.0,10.72,14.43,0.16,1.8330000000000002,2.0,12.597,SASHI,24.0,乃村 康友,1.0,,36.67,46.0,5.0,1.0,1,,50.0,1
20240301,09,8,6,4169,0.11649457412244266,0.0,1,0.042625050095497746,0,0.0,0.2164826940650039,0.4500567178635753,0.3334567146429842,0.033723384077362424,4.0,0.0,0,52.46,0,4169,0,0.0,16.0,14.43,0.18,1.8330000000000002,2.0,12.597,SASHI,43.4,多田 有佑,0.0,,37.7,52.83,3.0,1.0,1,,18.1,1
20240301,09,9,1,3888,0.12501883678185535,0.02555900267152407,4,-0.008897323826547315,1,0.9999977840907344,0.0,0.0,0.0,0.4961050492687026,5.0,0.0,0,45.76,0,3888,0,0.0,13.042,15.11,0.15,-143165573.4563333,3.0,143165588.56633332,NIGE,30.3,山本 英志,1.0,0.12,23.73,50.0,54.7,0.0,1,6.63,86.7,2
20240301,09,9,2,3973,0.12316110907778556,0.023701274967454278,3,-0.008897323826547315,0,0.0,0.11854116159327999,0.3509647371829233,0.5304897970421398,0.03227045499015937,5.0,2.0,0,60.66,0,3973,0,0.0,429496736.577,15.11,0.2,-143165573.4563333,3.0,143165588.56633332,NIGE,16.95,崎 利仁,1.0,0.25,47.54,32.2,7.1,0.0,6,6.71,42.8,3
20240301,09,9,3,4754,0.1505226758783124,0.05106284176798111,5,-0.008897323826547315,0,0.0,0.07585150248281156,0.558839715713364,0.3653049762960645,0.05428489746691881,5.0,1.0,0,48.08,0,4754,0,3.0,16.08,15.11,0.15,-143165573.4563333,3.0,143165588.56633332,NIGE,41.18,松尾 充,0.0,0.23,26.92,58.82,10.6,0.0,5,6.76,59.5,6
20240301,09,9,4,4887,0.09945983411033128,0.0,1,-0.008897323826547315,0,0.0,0.07473786872836666,0.6970319437777185,0.22822704348653958,0.21523895937615184,5.0,1.0,0,53.97,0,4887,0,5.0,16.334,15.11,0.13,-143165573.4563333,3.0,143165588.56633332,NIGE,43.1,富澤 祐作,1.0,0.21,34.92,56.9,19.0,1.0,3,6.72,47.6,4
20240301,09,9,5,4297,0.11578041382134194,0.016320579711010655,2,-0.008897323826547315,0,0.0,0.14600223425383238,0.32100444421690516,0.5329892739233552,0.057900469925342694,5.0,0.0,0,51.67,0,4297,0,3.0,13.827000000000002,15.11,0.09,-143165573.4563333,3.0,143165588.56633332,NIGE,30.61,山田 哲也,0.0,0.13,38.33,55.1,11.9,2.0,2,6.61,45.2,1
20240301,09,9,6,4956,0.21015434528592206,0.11069451117559077,6,-0.008897323826547315,0,0.0,0.09792635566487362,0.6155809452393078,0.28648921787949033,0.0044821522135151575,5.0,0.0,0,50.85,0,4956,0,0.0,15.168999999999999,15.11,0.19,-143165573.4563333,3.0,143165588.56633332,NIGE,41.25,齊藤 大将,0.0,0.22,32.2,66.25,0.0,0.0,4,6.73,17.6,5
20240301,10,10,1,4415,0.09115693950158427,0.0,1,-0.08020964291900513,0,0.9999978303222129,0.0,0.0,0.0,0.6489052807110847,1.0,0.0,1,0.0,0,4415,0,0.0,4.3420000000000005,143165579.63333333,0.13,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,下出 卓矢,1.0,0.0,0.0,0.0,70.1,0.0,1,6.73,91.2,1
20240301,10,10,2,5267,0.09822242517491289,0.007065485673328625,2,-0.08020964291900513,0,0.0,0.3285066960611049,0.30551811681064134,0.3659707608220656,0.30100482302430454,1.0,0.0,1,0.0,0,5267,0,2.0,3.984,143165579.63333333,0.11,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,石本 裕武,0.0,0.0008,0.0,0.0,14.2,0.0,2,6.82,85.7,3
20240301,10,10,3,4497,0.13090522636656937,0.039748286864985105,3,-0.08020964291900513,0,0.0,0.10235459038310812,0.3824087280466492,0.5152336013172694,0.09344554517232302,1.0,0.0,1,0.0,0,4497,0,1.0,3.992,143165579.63333333,0.16,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,桑原 悠,1.0,0.03,0.0,0.0,14.6,4.0,3,6.88,68.2,6
20240301,10,10,4,3929,0.16339955117964583,0.07224261167806156,4,-0.08020964291900513,0,0.0,0.4099338650461099,0.39978364766567276,0.19027933091252955,0.08487610728802895,1.0,1.0,1,0.0,0,3929,0,0.0,429496732.494,143165579.63333333,0.16,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,杢野 誓良,0.0,0.16,0.0,0.0,7.5,2.0,6,6.83,47.5,4
20240301,10,10,5,5187,0.19468202076383145,0.10352508126224719,5,-0.08020964291900513,0,0.0,0.34851319218645394,0.4982731356556439,0.15321066986438184,0.005217102259212953,1.0,0.0,1,0.0,0,5187,0,0.0,2.7279999999999998,143165579.63333333,0.17,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,小坂 風太,0.0,0.07,0.0,0.0,2.6,1.0,4,6.86,23.6,5
20240301,10,10,6,4057,0.20283194785660452,0.11167500835502026,6,-0.08020964291900513,0,0.0,0.3178624854511988,0.49933912940074565,0.18279493613885794,0.003683098257441043,1.0,0.0,1,0.0,0,4057,0,1.0,3.678,143165579.63333333,0.16,143165575.52733332,1.0,4.106000000000001,NIGE,0.0,松井 賢治,0.0,0.14,0.0,0.0,2.9,0.0,5,6.79,32.3,2
20240301,10,11,1,4850,0.11073329442050722,0.0,1,-0.05147749079438106,0,0.999993917060501,0.0,0.0,0.0,0.27801051965150353,1.0,0.0,1,0.0,0,4850,0,0.0,4.9,3.256,0.12,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,野中 一平,0.0,0.07,0.0,0.0,77.3,0.0,1,6.94,92.4,2
20240301,10,11,2,4308,0.12752661039549476,0.016793315974987538,2,-0.05147749079438106,0,0.0,0.07082858146034682,0.5526043263289403,0.3765639544834733,0.13302970288745264,1.0,6.0,1,0.0,0,4308,0,4.0,4.512,3.256,0.15,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,河村 了,0.0,0.08,0.0,0.0,27.7,0.0,2,6.94,66.6,2
20240301,10,11,3,4786,0.13260228199261728,0.02186898757211006,3,-0.05147749079438106,0,0.0,0.034695447670873694,0.655570213914979,0.30973127388864946,0.10671505600805534,1.0,1.0,1,0.0,0,4786,0,6.0,4.302,3.256,0.15,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,佐藤 博亮,3.0,0.08,0.0,0.0,28.2,1.0,2,6.86,82.0,1
20240301,10,11,4,3507,0.15443850684802296,0.04370521242751574,4,-0.05147749079438106,0,0.0,0.061921689903399364,0.40179721045137023,0.5362790331871319,0.0079516926550989,1.0,0.0,1,0.0,0,3507,0,0.0,2.9619999999999997,3.256,0.19,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,藤井 徹,0.0,0.16,0.0,0.0,0.0,0.0,4,6.98,14.8,3
20240301,10,11,5,3745,0.20102492676716407,0.09029163234665685,6,-0.05147749079438106,0,0.0,0.0396425988553206,0.4953687279129962,0.46498707359768426,0.006020398148678166,1.0,0.0,1,0.0,0,3745,0,0.0,3.126,3.256,0.14,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,橋本 年光,0.0,0.21,0.0,0.0,5.8,2.0,5,6.98,47.0,3
20240301,10,11,6,4318,0.16983122557657535,0.05909793115606812,5,-0.05147749079438106,0,0.0,0.044824875615354635,0.20814887269693585,0.7470249304744782,0.018814246339600212,1.0,0.0,1,0.0,0,4318,0,0.0,3.68,3.256,0.15,-1.3153333333333328,1.0,4.571333333333333,MAKURI_SASHI,0.0,桑原 将光,0.0,0.12,0.0,0.0,0.0,0.0,3,6.94,31.2,2
20240301,10,12,1,3909,0.09222272308216248,0.0,1,-0.09162820903324345,0,0.9999961514034497,0.0,0.0,0.0,0.5320561502984857,3.0,0.0,1,0.0,0,3909,0,0.0,3.838,143165579.81866667,0.12,143165575.988,3.0,3.830666666666667,NIGE,0.0,佐々木 康幸,0.0,0.0012,0.0,0.0,66.6,0.0,1,6.81,87.5,1
20240301,10,12,2,4692,0.16355810681543226,0.07133538373326978,3,-0.09162820903324345,0,0.0,0.5577531958426393,0.40417930615967645,0.0380659810221536,0.08359595865960573,3.0,5.0,1,0.0,0,4692,0,3.0,3.732,143165579.81866667,0.13,143165575.988,3.0,3.830666666666667,NIGE,0.0,酒井 俊弘,1.0,0.0014000000000000002,0.0,0.0,21.9,0.0,2,6.84,60.9,2
20240301,10,12,3,4019,0.12328653878307902,0.03106381570091654,2,-0.09162820903324345,0,0.0,0.30957432947092767,0.6610080112245176,0.029416291942919778,0.18517833460402178,3.0,4.0,1,0.0,0,4019,0,2.0,3.922,143165579.81866667,0.17,143165575.988,3.0,3.830666666666667,NIGE,0.0,笠原 亮,0.0,0.04,0.0,0.0,27.7,4.0,4,6.88,58.3,4
20240301,10,12,4,4056,0.2727578440637464,0.18053512098158395,6,-0.09162820903324345,0,0.0,0.18513916068722996,0.7345300659058707,0.0803295594503204,0.02787428800074425,3.0,0.0,1,0.0,0,4056,0,0.0,429496731.762,143165579.81866667,0.16,143165575.988,3.0,3.830666666666667,NIGE,0.0,小西 英輝,0.0,0.28,0.0,0.0,4.3,1.0,6,6.94,52.1,5
20240301,10,12,5,4863,0.19952476681358244,0.10730204373141997,5,-0.09162820903324345,0,0.0,0.3232458566998958,0.659016192522607,0.017736934184749496,0.004800426713653949,3.0,0.0,1,0.0,0,4863,0,1.0,3.372,143165579.81866667,0.14,143165575.988,3.0,3.830666666666667,NIGE,0.0,三浦 裕貴,0.0,0.07,0.0,0.0,2.9,0.0,5,6.86,38.2,3
20240301,10,12,6,4545,0.1816693849030752,0.08944666182091271,4,-0.09162820903324345,0,0.0,0.25891370590798524,0.7098375671905734,0.0312477737373271,0.019114060022893585,3.0,0.0,1,0.0,0,4545,0,0.0,4.322,143165579.81866667,0.16,143165575.988,3.0,3.830666666666667,NIGE,0.0,岡村 慶太,0.0,0.02,0.0,0.0,2.6,1.0,3,6.86,39.4,3
20240301,10,1,1,4318,0.18279702432024666,0.07715026322352118,4,-0.06658857879810604,1,0.99999626996427,0.0,0.0,0.0,0.1114227769634425,2.0,0.0,1,0.0,0,4318,0,0.0,3.68,143165579.07533333,0.14,143165575.47533333,2.0,3.6,NIGE,0.0,桑原 将光,1.0,0.07,0.0,0.0,46.6,0.0,3,6.9,75.0,3
20240301,10,1,2,5106,0.1601364393720894,0.054489678275363926,3,-0.06658857879810604,0,0.0,0.48979768823232933,0.05900114137255705,0.4511988891228604,0.0779661389081472,2.0,2.0,1,0.0,0,5106,0,0.0,3.8259999999999996,143165579.07533333,0.16,143165575.47533333,2.0,3.6,NIGE,0.0,山崎 祥,0.0,0.01,0.0,0.0,13.7,0.0,1,6.84,75.8,2
20240301,10,1,3,3929,0.10564676109672548,0.0,1,-0.06658857879810604,0,0.0,0.5262376158553578,0.07428211767296626,0.3994778995871095,0.13462838033888783,2.0,2.0,1,0.0,0,3929,0,1.0,3.2940000000000005,143165579.07533333,0.15,143165575.47533333,2.0,3.6,NIGE,0.0,杢野 誓良,2.0,0.02,0.0,0.0,13.3,1.0,2,6.84,51.1,2
20240301,10,1,4,5100,0.139213785102643,0.03356702400591753,2,-0.06658857879810604,0,0.0,0.3834622114744917,0.20084324933469327,0.4156912352699516,0.046547779945043506,2.0,0.0,1,0.0,0,5100,0,1.0,429496731.858,143165579.07533333,0.18,143165575.47533333,2.0,3.6,NIGE,0.0,栗原 一馬,0.0,0.21,0.0,0.0,5.8,0.0,6,6.9,35.2,3
20240301,10,1,5,4648,0.2770429300930435,0.171396168996318,6,-0.06658857879810604,0,0.0,0.41809695747698566,0.30195148439760217,0.27994686718984746,0.0008962976763805797,2.0,0.0,1,0.0,0,4648,0,0.0,3.15,143165579.07533333,0.12,143165575.47533333,2.0,3.6,NIGE,0.0,木村 亮太,0.0,0.18,0.0,0.0,0.0,0.0,5,6.83,23.3,1
20240301,10,1,6,4747,0.23208924598769312,0.12644248489096765,5,-0.06658857879810604,0,0.0,0.14315159012420617,0.19529554144828024,0.6615509525692618,0.0011325969671395046,2.0,0.0,1,0.0,0,4747,0,1.0,2.218,143165579.07533333,0.17,143165575.47533333,2.0,3.6,NIGE,0.0,山戸 信二,0.0,0.15,0.0,0.0,2.3,0.0,4,6.94,2.3,4
20240301,10,2,1,3745,0.13642468053578183,0.03196305326350224,3,-0.0308982939086464,1,0.9999965675409263,0.0,0.0,0.0,0.3557870657972062,3.0,0.0,0,0.0,0,3745,0,0.0,3.426,2.964,0.16,-0.44200000000000017,3.0,3.406,NIGE,0.0,橋本 年光,0.0,0.08,0.0,0.0,38.4,0.0,2,6.96,87.1,4
20240301,10,2,2,4497,0.10446162727227959,0.0,1,-0.0308982939086464,0,0.0,0.1302293272163504,0.11415974420913119,0.7556080041459282,0.16972724059693198,3.0,6.0,0,0.0,0,4497,0,2.0,3.992,2.964,0.14,-0.44200000000000017,3.0,3.406,NIGE,0.0,桑原 悠,0.0,0.09,0.0,0.0,20.5,0.0,3,6.92,64.1,3
20240301,10,2,3,3482,0.15315504798012392,0.048693420707844326,4,-0.0308982939086464,0,0.0,0.039590095636470354,0.06073262971378112,0.8996752026759262,0.022004699692976047,3.0,0.0,0,0.0,0,3482,0,0.0,2.8,2.964,0.15,-0.44200000000000017,3.0,3.406,NIGE,0.0,金子 猛志,0.0,0.16,0.0,0.0,7.3,3.0,4,6.96,41.4,4
20240301,10,2,4,4692,0.12580778341556403,0.021346156143284445,2,-0.0308982939086464,0,0.0,0.31313377201306397,0.07029833084324666,0.6165650175276188,0.056593327540273436,3.0,0.0,0,0.0,0,4692,1,4.0,3.832,2.964,0.13,-0.44200000000000017,3.0,3.406,NIGE,0.0,酒井 俊弘,0.0,0.06,0.0,0.0,11.6,1.0,1,6.86,51.1,1
20240301,10,2,5,3406,0.16390956276771246,0.05944793549543287,5,-0.0308982939086464,0,0.0,0.7125327745686145,0.11972089758868815,0.16774237318629362,0.014307075061261188,3.0,0.0,0,0.0,0,3406,0,0.0,3.304,2.964,0.17,-0.44200000000000017,3.0,3.406,NIGE,0.0,中里 英夫,0.0,0.16,0.0,0.0,2.6,1.0,4,6.86,26.3,1
20240301,10,2,6,5238,0.19701889133084804,0.09255726405856846,6,-0.0308982939086464,0,0.0,0.17070822707177555,0.03813793834896254,0.7911513255253766,0.0022750840860231935,3.0,0.0,0,0.0,0,5238,0,0.0,1.756,2.964,0.19,-0.44200000000000017,3.0,3.406,NIGE,0.0,笹木 香吾,0.0,0.16,0.0,0.0,0.8,1.0,4,6.9,6.9,2
20240301,10,3,1,5267,0.1302088566112627,0.0038789810587083473,2,-0.02275818232559354,0,0.9999973520709771,0.0,0.0,0.0,0.4689499283551893,2.0,0.0,0,0.0,0,5267,0,0.0,429496733.184,2.7753333333333337,0.16,-143165577.50666666,2.0,143165580.282,NIGE,0.0,石本 裕武,0.0,0.14,0.0,0.0,75.0,0.0,6,6.9,87.5,4
20240301,10,3,2,5000,0.15299804523609264,0.0266681696835383,5,-0.02275818232559354,0,0.0,0.09660159699060335,0.4249782402743341,0.4784160594251146,0.035660104180473995,2.0,3.0,0,0.0,0,5000,0,0.0,2.762,2.7753333333333337,0.15,-143165577.50666666,2.0,143165580.282,NIGE,0.0,岡本 翔太郎,0.0,0.06,0.0,0.0,9.3,0.0,3,6.82,37.5,1
20240301,10,3,3,4850,0.12632987555255434,0.0,1,-0.02275818232559354,0,0.0,0.13712090373793448,0.4446691618137139,0.41820549231282395,0.07780071521558746,2.0,4.0,0,0.0,0,4850,0,2.0,4.9,2.7753333333333337,0.12,-143165577.50666666,2.0,143165580.282,NIGE,0.0,野中 一平,1.0,0.01,0.0,0.0,17.7,1.0,1,6.88,71.1,3
20240301,10,3,4,5179,0.13321905088747735,0.006889175334923003,3,-0.02275818232559354,0,0.0,0.11780410397360591,0.5571484448305594,0.32504260783024896,0.026214344558398685,2.0,0.0,0,0.0,0,5179,0,0.0,2.502,2.7753333333333337,0.16,-143165577.50666666,2.0,143165580.282,NIGE,0.0,藤本 元輝,0.0,0.11,0.0,0.0,6.6,2.0,5,6.83,30.0,2
20240301,10,3,5,5085,0.1991818859684127,0.07285201041585834,6,-0.02275818232559354,0,0.0,0.1897165640599093,0.2258679104344935,0.5844114114549661,0.015763142354976677,2.0,0.0,0,0.0,0,5085,0,1.0,3.2279999999999998,2.7753333333333337,0.2,-143165577.50666666,2.0,143165580.282,NIGE,0.0,中村 栄治,1.0,0.04,0.0,0.0,5.4,0.0,2,6.94,40.5,6
20240301,10,3,6,3294,0.1454103875208002,0.019080511968245867,4,-0.02275818232559354,0,0.0,0.1789737462995758,0.5075588153494878,0.31346294437968736,0.01376747432716087,2.0,0.0,0,0.0,0,3294,0,0.0,2.596,2.7753333333333337,0.15,-143165577.50666666,2.0,143165580.282,NIGE,0.0,野中 義生,0.0,0.09,0.0,0.0,0.0,0.0,4,6.92,20.6,5
20240301,10,4,1,5018,0.17726146767690956,0.08143427913287044,4,-0.045976335393540596,1,0.9999960886939283,0.0,0.0,0.0,0.38778046517932935,2.0,0.0,0,0.0,0,5018,0,0.0,3.8619999999999997,2.658,0.16,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,竹下 大樹,5.0,0.0001,0.0,0.0,62.2,0.0,1,6.81,83.0,2
20240301,10,4,2,4863,0.09582718854403913,0.0,1,-0.045976335393540596,0,0.0,0.09073063882258683,0.5968305848634519,0.3124360636541887,0.07131625495408912,2.0,2.0,0,0.0,0,4863,0,2.0,3.6719999999999997,2.658,0.12,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,三浦 裕貴,0.0,0.0008,0.0,0.0,12.9,0.0,2,6.84,67.7,3
20240301,10,4,3,3988,0.15425739636698838,0.05843020782294925,3,-0.045976335393540596,0,0.0,0.09726206624227927,0.3569003928018071,0.545834836309154,0.03355536472238706,2.0,0.0,0,0.0,0,3988,0,0.0,3.928,2.658,0.15,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,古川 誠之,0.0,0.06,0.0,0.0,4.5,1.0,4,6.9,54.5,4
20240301,10,4,4,5247,0.24572827419508747,0.14990108565104834,6,-0.045976335393540596,0,0.0,0.03235947337357239,0.1669263241105932,0.8007123424614808,0.026224644737641814,2.0,1.0,0,0.0,0,5247,0,1.0,1.386,2.658,0.19,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,大森 翼,0.0,0.13,0.0,0.0,5.2,0.0,5,6.92,31.5,5
20240301,10,4,5,4415,0.13180036304739334,0.035973174503354216,2,-0.045976335393540596,0,0.0,0.2277567439861091,0.5722815152369911,0.19995786200928273,0.07812203239156139,2.0,0.0,0,0.0,0,4415,0,2.0,4.142,2.658,0.15,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,下出 卓矢,0.0,0.0009,0.0,0.0,11.9,3.0,3,6.73,50.0,1
20240301,10,4,6,3839,0.187746421526078,0.09191923298203888,5,-0.045976335393540596,0,0.0,0.031939496795567325,0.16790175113912784,0.8001564816796773,0.0030223931327969617,2.0,0.0,0,0.0,0,3839,0,0.0,2.446,2.658,0.19,-1.1626666666666665,2.0,3.8206666666666664,MAKURI_SASHI,0.0,川合 理司,0.0,0.06,0.0,0.0,0.0,0.0,4,7.02,13.4,6
20240301,10,5,1,5011,0.12424532644014728,0.02144083053425551,2,-0.041123435553179793,0,0.9999940129027645,0.0,0.0,0.0,0.24639272581961696,2.0,0.0,0,0.0,0,5011,0,0.0,2.652,143165580.194,0.14,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,高木 圭大,0.0,0.09,0.0,0.0,39.1,0.0,2,6.9,69.5,3
20240301,10,5,2,5187,0.20232189413454862,0.09951739822865685,5,-0.041123435553179793,0,0.0,0.01417323971935294,0.9387670781315796,0.04705853604063463,0.015483871927323777,2.0,1.0,0,0.0,0,5187,0,0.0,2.6279999999999997,143165580.194,0.2,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,小坂 風太,0.0,0.25,0.0,0.0,3.4,0.0,5,6.92,48.2,4
20240301,10,5,3,3909,0.10280449590589177,0.0,1,-0.041123435553179793,0,0.0,0.04066271778549446,0.8726873374857005,0.08664795075004002,0.13565133783597794,2.0,1.0,0,0.0,0,3909,0,1.0,3.838,143165580.194,0.12,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,佐々木 康幸,0.0,0.08,0.0,0.0,21.9,7.0,1,6.92,70.7,4
20240301,10,5,4,4308,0.1630347937837122,0.060230297877820416,4,-0.041123435553179793,0,0.0,0.14072124941229922,0.8279491738171058,0.031327264901148344,0.036626558089527694,2.0,1.0,0,0.0,0,4308,0,4.0,429496733.712,143165580.194,0.15,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,河村 了,0.0,0.26,0.0,0.0,21.4,4.0,6,6.86,57.1,1
20240301,10,5,5,4210,0.1519170574264981,0.049112561520606335,3,-0.041123435553179793,0,0.0,0.13747718320749444,0.8475340800327252,0.014987587667566814,0.07356927129998396,2.0,0.0,0,0.0,0,4210,0,0.0,3.7119999999999997,143165580.194,0.17,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,松村 康太,0.0,0.14,0.0,0.0,0.0,0.0,4,6.88,60.0,2
20240301,10,5,6,4037,0.23779017192991678,0.134985676024025,6,-0.041123435553179793,0,0.0,0.019078032341209944,0.9392139580817649,0.04170693042384782,0.00542912429744492,2.0,0.0,0,0.0,0,4037,0,0.0,3.158,143165580.194,0.18,143165577.15466666,2.0,3.039333333333333,SASHI,0.0,別府 正幸,0.0,0.11,0.0,0.0,3.4,1.0,3,7.02,17.2,5
